fname,label
7d590e7d.wav,Writing Laughter Meow 
7d5f52f6.wav,Clarinet Flute Oboe 
7d633352.wav,Bass_drum Electric_piano Double_bass 
7d6bdda3.wav,Hi-hat Gong Gunshot_or_gunfire 
7d6e14d4.wav,Bass_drum Snare_drum Gong 
7d7f16cc.wav,Clarinet Flute Violin_or_fiddle 
7d85422c.wav,Scissors Tearing Drawer_open_or_close 
7d88dbc5.wav,Hi-hat Gong Gunshot_or_gunfire 
7d89c036.wav,Squeak Telephone Cello 
7d8b72b3.wav,Saxophone Clarinet Cello 
7d941f75.wav,Acoustic_guitar Electric_piano Cello 
7d99fba9.wav,Violin_or_fiddle Cello Acoustic_guitar 
7d9acfc9.wav,Gong Acoustic_guitar Cello 
7da1cb35.wav,Gong Violin_or_fiddle Harmonica 
7da39019.wav,Hi-hat Shatter Fireworks 
7da94cf9.wav,Keys_jangling Scissors Computer_keyboard 
7da9e6a4.wav,Clarinet Saxophone Flute 
7dae1b90.wav,Trumpet Harmonica Violin_or_fiddle 
7db815c8.wav,Trumpet Saxophone Oboe 
7dbac39f.wav,Hi-hat Gong Gunshot_or_gunfire 
7dc3d66b.wav,Hi-hat Cowbell Gong 
7dc923ea.wav,Double_bass Cello Acoustic_guitar 
7dc97520.wav,Bass_drum Snare_drum Electric_piano 
7dcf0baf.wav,Acoustic_guitar Double_bass Cello 
7dd7650c.wav,Bass_drum Electric_piano Gong 
7de0bdb7.wav,Violin_or_fiddle Clarinet Saxophone 
7de91fd5.wav,Acoustic_guitar Snare_drum Fireworks 
7deb819f.wav,Double_bass Cello Gong 
7dec6ff1.wav,Squeak Drawer_open_or_close Computer_keyboard 
7df3f9fb.wav,Knock Bass_drum Fireworks 
7df6b578.wav,Hi-hat Cowbell Gong 
7dff2de0.wav,Electric_piano Gong Acoustic_guitar 
7e0efff6.wav,Trumpet Saxophone Oboe 
7e1245a8.wav,Acoustic_guitar Cello Gong 
7e17b2ed.wav,Bass_drum Fart Snare_drum 
7e1c049f.wav,Clarinet Saxophone Flute 
7e1f82fb.wav,Trumpet Harmonica Oboe 
7e20df38.wav,Oboe Trumpet Saxophone 
7e26410f.wav,Bass_drum Electric_piano Gong 
7e2ca52d.wav,Hi-hat Gunshot_or_gunfire Gong 
7e444cea.wav,Finger_snapping Scissors Fireworks 
7e468821.wav,Clarinet Flute Saxophone 
7e4dd1d8.wav,Cello Violin_or_fiddle Clarinet 
7e4fb0e6.wav,Violin_or_fiddle Oboe Flute 
7e522fa7.wav,Fart Squeak Shatter 
7e54ba11.wav,Acoustic_guitar Clarinet Saxophone 
7e57ebd1.wav,Tambourine Chime Keys_jangling 
7e58e8e3.wav,Clarinet Flute Saxophone 
7e5a6c4c.wav,Bass_drum Cello Gong 
7e5b55f2.wav,Shatter Computer_keyboard Scissors 
7e6fda79.wav,Double_bass Bass_drum Gong 
7e71251a.wav,Bass_drum Electric_piano Snare_drum 
7e769882.wav,Squeak Drawer_open_or_close Fireworks 
7e78a8da.wav,Saxophone Clarinet Acoustic_guitar 
7e7c0205.wav,Trumpet Knock Fireworks 
7e7c2717.wav,Bass_drum Snare_drum Tambourine 
7e7e1779.wav,Flute Saxophone Clarinet 
7e82d24d.wav,Clarinet Acoustic_guitar Saxophone 
7e84a01c.wav,Clarinet Flute Oboe 
7e8fdee3.wav,Clarinet Acoustic_guitar Saxophone 
7e916035.wav,Harmonica Trumpet Violin_or_fiddle 
7ea3840f.wav,Flute Saxophone Clarinet 
7ea5cc5d.wav,Laughter Clarinet Saxophone 
7ea9d80d.wav,Oboe Trumpet Harmonica 
7eab25b6.wav,Oboe Flute Clarinet 
7eb30064.wav,Bus Gong Microwave_oven 
7eb3a36a.wav,Meow Harmonica Squeak 
7eb5cc8e.wav,Flute Clarinet Oboe 
7eb66fd1.wav,Acoustic_guitar Electric_piano Gong 
7ebee282.wav,Bass_drum Electric_piano Snare_drum 
7ec1ee99.wav,Fart Tearing Microwave_oven 
7ec83665.wav,Knock Bass_drum Double_bass 
7ecf2fab.wav,Fart Bass_drum Electric_piano 
7ecf4c46.wav,Bass_drum Knock Fireworks 
7ed5fb2c.wav,Writing Tearing Keys_jangling 
7ed98e85.wav,Glockenspiel Electric_piano Acoustic_guitar 
7ee759e4.wav,Clarinet Gong Glockenspiel 
7eec181f.wav,Shatter Fireworks Keys_jangling 
7eeecb17.wav,Hi-hat Gong Cowbell 
7eef1eda.wav,Hi-hat Gunshot_or_gunfire Gong 
7ef111e3.wav,Glockenspiel Hi-hat Fireworks 
7ef23357.wav,Writing Tearing Laughter 
7ef693d8.wav,Shatter Applause Squeak 
7ef76869.wav,Acoustic_guitar Gong Trumpet 
7eff5117.wav,Cello Saxophone Clarinet 
7effbadf.wav,Fart Tearing Bass_drum 
7f007a94.wav,Acoustic_guitar Gong Cello 
7f00840c.wav,Tearing Fart Keys_jangling 
7f00c45d.wav,Trumpet Saxophone Oboe 
7f013c49.wav,Violin_or_fiddle Trumpet Saxophone 
7f066449.wav,Clarinet Flute Electric_piano 
7f07067a.wav,Acoustic_guitar Electric_piano Gong 
7f0a546b.wav,Flute Oboe Violin_or_fiddle 
7f0c6845.wav,Acoustic_guitar Saxophone Clarinet 
7f17f307.wav,Bass_drum Snare_drum Electric_piano 
7f1c8dbf.wav,Trumpet Oboe Saxophone 
7f1f211a.wav,Bass_drum Snare_drum Hi-hat 
7f2f6de5.wav,Acoustic_guitar Double_bass Cello 
7f46aa2f.wav,Acoustic_guitar Glockenspiel Gong 
7f542379.wav,Trumpet Oboe Saxophone 
7f5d7f35.wav,Microwave_oven Drawer_open_or_close Squeak 
7f5fa852.wav,Flute Cello Violin_or_fiddle 
7f5fbd6b.wav,Acoustic_guitar Squeak Chime 
7f6d99e7.wav,Clarinet Violin_or_fiddle Flute 
7f6e598b.wav,Saxophone Clarinet Flute 
7f77b540.wav,Saxophone Oboe Clarinet 
7f7d50c1.wav,Saxophone Cello Clarinet 
7f839fab.wav,Squeak Writing Hi-hat 
7f8a3d9b.wav,Bass_drum Snare_drum Tambourine 
7f8fca42.wav,Clarinet Flute Chime 
7f96e1dc.wav,Oboe Trumpet Saxophone 
7f976394.wav,Knock Trumpet Drawer_open_or_close 
7fa2caec.wav,Violin_or_fiddle Gong Cello 
7fb66007.wav,Gong Violin_or_fiddle Flute 
7fba46d9.wav,Clarinet Flute Saxophone 
7fbc0a0e.wav,Writing Tearing Fireworks 
7fbe22d1.wav,Saxophone Clarinet Oboe 
7fbfb359.wav,Acoustic_guitar Laughter Cough 
7fc0616d.wav,Telephone Laughter Trumpet 
7fc2153a.wav,Acoustic_guitar Gong Electric_piano 
7fc21c7c.wav,Finger_snapping Shatter Writing 
7fd7c943.wav,Saxophone Cello Clarinet 
7fe3251a.wav,Tambourine Hi-hat Shatter 
7fe7abb9.wav,Bass_drum Electric_piano Gong 
7ff0c941.wav,Clarinet Saxophone Flute 
7ff92f19.wav,Acoustic_guitar Glockenspiel Gong 
7ffe5c32.wav,Bass_drum Double_bass Gong 
7fffb435.wav,Saxophone Oboe Clarinet 
80015cae.wav,Gong Acoustic_guitar Violin_or_fiddle 
800b8e51.wav,Violin_or_fiddle Cowbell Trumpet 
8010e243.wav,Fireworks Tearing Shatter 
8011e586.wav,Bass_drum Electric_piano Snare_drum 
80158b0d.wav,Cello Double_bass Gong 
80197fba.wav,Glockenspiel Acoustic_guitar Gong 
802cf4ad.wav,Fart Tearing Squeak 
8032bf14.wav,Bass_drum Electric_piano Gong 
803371c7.wav,Oboe Clarinet Harmonica 
803b5f25.wav,Laughter Knock Tambourine 
80495694.wav,Bass_drum Electric_piano Gong 
8053ec54.wav,Hi-hat Shatter Cowbell 
8057829f.wav,Gong Microwave_oven Acoustic_guitar 
80608f47.wav,Bass_drum Double_bass Knock 
80641d28.wav,Gunshot_or_gunfire Drawer_open_or_close Squeak 
80723448.wav,Shatter Chime Fireworks 
8087fda0.wav,Flute Clarinet Saxophone 
808ccb7b.wav,Bass_drum Electric_piano Gong 
8092331d.wav,Acoustic_guitar Snare_drum Bus 
8098877d.wav,Clarinet Flute Chime 
809c68db.wav,Acoustic_guitar Glockenspiel Violin_or_fiddle 
80a328ba.wav,Gunshot_or_gunfire Hi-hat Telephone 
80adf3b2.wav,Violin_or_fiddle Harmonica Oboe 
80b16df9.wav,Acoustic_guitar Snare_drum Squeak 
80b5f23f.wav,Squeak Cello Fireworks 
80b95bbe.wav,Trumpet Saxophone Oboe 
80ba7119.wav,Clarinet Saxophone Chime 
80bb027b.wav,Telephone Microwave_oven Flute 
80c0a307.wav,Clarinet Saxophone Cello 
80ca5019.wav,Drawer_open_or_close Squeak Fireworks 
80cffa35.wav,Clarinet Saxophone Flute 
80d434c0.wav,Violin_or_fiddle Oboe Trumpet 
80e195c8.wav,Drawer_open_or_close Burping_or_eructation Cough 
80e34106.wav,Fart Bass_drum Electric_piano 
80e40da8.wav,Acoustic_guitar Gong Electric_piano 
80ed74ac.wav,Shatter Applause Gunshot_or_gunfire 
80f21b87.wav,Bass_drum Double_bass Knock 
80fbc53e.wav,Acoustic_guitar Clarinet Gong 
81009d0e.wav,Trumpet Oboe Saxophone 
8106f761.wav,Knock Bass_drum Fireworks 
810d326d.wav,Bass_drum Gunshot_or_gunfire Fart 
8112cf32.wav,Saxophone Clarinet Oboe 
81186eec.wav,Trumpet Violin_or_fiddle Harmonica 
81204da2.wav,Clarinet Saxophone Cello 
8123314e.wav,Laughter Cough Tearing 
8128ca7b.wav,Violin_or_fiddle Cello Flute 
8128fdb4.wav,Burping_or_eructation Fart Laughter 
812b88c3.wav,Writing Laughter Tearing 
813174a1.wav,Telephone Laughter Burping_or_eructation 
8143b06c.wav,Bass_drum Gong Electric_piano 
8150cb71.wav,Bass_drum Double_bass Gong 
81512834.wav,Bass_drum Snare_drum Knock 
81654370.wav,Flute Violin_or_fiddle Cello 
81739d68.wav,Trumpet Oboe Harmonica 
818be90b.wav,Violin_or_fiddle Laughter Flute 
8199d25e.wav,Laughter Cough Bark 
81b07fd7.wav,Clarinet Saxophone Violin_or_fiddle 
81b80360.wav,Shatter Microwave_oven Drawer_open_or_close 
81bbb0d8.wav,Acoustic_guitar Snare_drum Gong 
81c5b178.wav,Violin_or_fiddle Trumpet Oboe 
81c7735d.wav,Harmonica Oboe Violin_or_fiddle 
81c77c83.wav,Flute Clarinet Saxophone 
81d094d7.wav,Bass_drum Electric_piano Gong 
81e18145.wav,Telephone Chime Trumpet 
81f96626.wav,Acoustic_guitar Gong Cello 
81ff71ac.wav,Oboe Trumpet Saxophone 
81ffe0ce.wav,Flute Clarinet Glockenspiel 
8203bb5f.wav,Cello Acoustic_guitar Clarinet 
8209d1c5.wav,Flute Saxophone Clarinet 
820e3ccc.wav,Cowbell Violin_or_fiddle Gong 
8214c13a.wav,Acoustic_guitar Gong Electric_piano 
8216ecae.wav,Cello Saxophone Clarinet 
821c541d.wav,Bass_drum Snare_drum Electric_piano 
8229a9cd.wav,Computer_keyboard Applause Scissors 
8241cd66.wav,Hi-hat Gong Gunshot_or_gunfire 
82422a6f.wav,Clarinet Flute Saxophone 
8245241b.wav,Bass_drum Electric_piano Gong 
824fa15b.wav,Violin_or_fiddle Flute Cello 
82593990.wav,Bass_drum Snare_drum Electric_piano 
82680b6b.wav,Trumpet Oboe Harmonica 
826a4236.wav,Flute Saxophone Clarinet 
826d5da5.wav,Clarinet Saxophone Flute 
827271b7.wav,Flute Clarinet Saxophone 
827c724c.wav,Clarinet Saxophone Cello 
827ee58b.wav,Fireworks Shatter Writing 
827ee8c4.wav,Acoustic_guitar Clarinet Gong 
828e6e9b.wav,Oboe Flute Clarinet 
82977301.wav,Acoustic_guitar Glockenspiel Gong 
829a4881.wav,Gong Hi-hat Harmonica 
829a6859.wav,Flute Clarinet Oboe 
82afce57.wav,Hi-hat Gong Telephone 
82b8bfd0.wav,Squeak Telephone Laughter 
82b92515.wav,Flute Clarinet Saxophone 
82c19036.wav,Applause Squeak Shatter 
82cbfea8.wav,Bus Gong Microwave_oven 
82cd6729.wav,Fart Tearing Fireworks 
82d80dda.wav,Double_bass Knock Cello 
82e1a48e.wav,Hi-hat Cowbell Gong 
82e74933.wav,Shatter Keys_jangling Drawer_open_or_close 
82e9d695.wav,Violin_or_fiddle Harmonica Cello 
82f34a17.wav,Telephone Flute Electric_piano 
82f5dce5.wav,Hi-hat Cowbell Snare_drum 
8302c965.wav,Violin_or_fiddle Harmonica Clarinet 
83043bdc.wav,Cowbell Violin_or_fiddle Gong 
830a902c.wav,Trumpet Finger_snapping Snare_drum 
830bfcac.wav,Trumpet Violin_or_fiddle Saxophone 
830ed5a6.wav,Clarinet Saxophone Flute 
83119126.wav,Double_bass Gong Cello 
8319139c.wav,Hi-hat Cowbell Gong 
831b3128.wav,Clarinet Saxophone Flute 
83257b4d.wav,Violin_or_fiddle Flute Cello 
8329f7bd.wav,Acoustic_guitar Glockenspiel Gong 
832cb286.wav,Bass_drum Electric_piano Snare_drum 
8333f039.wav,Clarinet Flute Electric_piano 
83422cee.wav,Bass_drum Electric_piano Gong 
83438da2.wav,Clarinet Flute Oboe 
83457cd0.wav,Snare_drum Gong Acoustic_guitar 
8348477e.wav,Violin_or_fiddle Harmonica Flute 
834ffd84.wav,Acoustic_guitar Chime Squeak 
835c7adf.wav,Chime Shatter Microwave_oven 
83600e68.wav,Bass_drum Snare_drum Electric_piano 
83797d9c.wav,Bass_drum Gong Electric_piano 
837ad722.wav,Knock Bass_drum Writing 
8380505b.wav,Cowbell Violin_or_fiddle Gong 
83827a81.wav,Bass_drum Gong Knock 
83874eed.wav,Applause Fireworks Tearing 
8391179f.wav,Trumpet Keys_jangling Shatter 
83aeadbe.wav,Acoustic_guitar Cello Knock 
83af113b.wav,Squeak Acoustic_guitar Fart 
83bd90dc.wav,Fart Gunshot_or_gunfire Bass_drum 
83be5ca1.wav,Bass_drum Double_bass Gong 
83c21846.wav,Tearing Writing Scissors 
83c5335a.wav,Clarinet Saxophone Acoustic_guitar 
83cdfbb9.wav,Squeak Laughter Telephone 
83d94148.wav,Flute Saxophone Clarinet 
83dab7f2.wav,Gong Violin_or_fiddle Flute 
83ea3238.wav,Clarinet Flute Oboe 
83ec2faf.wav,Acoustic_guitar Clarinet Gong 
8401a18d.wav,Knock Drawer_open_or_close Cello 
8401dab4.wav,Hi-hat Tambourine Squeak 
840e7878.wav,Clarinet Violin_or_fiddle Glockenspiel 
840e825d.wav,Chime Applause Hi-hat 
842470b6.wav,Hi-hat Snare_drum Gunshot_or_gunfire 
84314742.wav,Cough Laughter Writing 
84379d84.wav,Oboe Trumpet Saxophone 
843f7121.wav,Saxophone Electric_piano Clarinet 
843fd8a2.wav,Cello Gong Acoustic_guitar 
84418832.wav,Clarinet Flute Saxophone 
8448f6cd.wav,Cello Double_bass Saxophone 
844a2b7f.wav,Acoustic_guitar Glockenspiel Gong 
845f8d7e.wav,Gong Hi-hat Gunshot_or_gunfire 
8464084e.wav,Applause Fireworks Shatter 
846db7b9.wav,Acoustic_guitar Cello Gong 
847f676f.wav,Clarinet Flute Saxophone 
84814983.wav,Trumpet Violin_or_fiddle Harmonica 
848d0520.wav,Cowbell Violin_or_fiddle Trumpet 
84935669.wav,Telephone Squeak Fart 
849450c2.wav,Bass_drum Knock Cello 
84969d15.wav,Double_bass Acoustic_guitar Cello 
84ad2872.wav,Oboe Trumpet Bark 
84b28400.wav,Saxophone Clarinet Oboe 
84b42959.wav,Acoustic_guitar Clarinet Saxophone 
84c53857.wav,Acoustic_guitar Electric_piano Gong 
84cff15c.wav,Trumpet Violin_or_fiddle Harmonica 
84d799c6.wav,Cello Gong Acoustic_guitar 
84d81ec9.wav,Writing Fart Fireworks 
84e18e10.wav,Trumpet Saxophone Acoustic_guitar 
84e278ea.wav,Fireworks Violin_or_fiddle Acoustic_guitar 
84ebfa64.wav,Flute Cello Violin_or_fiddle 
84ece8e8.wav,Double_bass Cello Electric_piano 
84f1e21c.wav,Glockenspiel Violin_or_fiddle Acoustic_guitar 
84fc2fa6.wav,Bass_drum Double_bass Gong 
84fc5bb6.wav,Fart Burping_or_eructation Tearing 
850357d0.wav,Fart Bass_drum Gunshot_or_gunfire 
850a0101.wav,Saxophone Clarinet Flute 
850adb61.wav,Violin_or_fiddle Harmonica Trumpet 
850e1d86.wav,Clarinet Flute Violin_or_fiddle 
850f5980.wav,Hi-hat Trumpet Gunshot_or_gunfire 
8528d651.wav,Snare_drum Hi-hat Gunshot_or_gunfire 
85375e8b.wav,Fireworks Writing Bus 
853939b1.wav,Cough Drawer_open_or_close Laughter 
854074c2.wav,Writing Squeak Fart 
85415778.wav,Trumpet Oboe Saxophone 
85515b16.wav,Hi-hat Gong Gunshot_or_gunfire 
855c27ad.wav,Electric_piano Bass_drum Gong 
856739f7.wav,Hi-hat Gong Gunshot_or_gunfire 
85687781.wav,Double_bass Cello Gong 
857b6bef.wav,Double_bass Cello Acoustic_guitar 
857ccfeb.wav,Fart Bass_drum Electric_piano 
857f51ec.wav,Fireworks Squeak Gong 
85888f43.wav,Keys_jangling Scissors Tearing 
8589b78a.wav,Clarinet Laughter Flute 
858b409d.wav,Clarinet Flute Oboe 
858f7127.wav,Clarinet Saxophone Flute 
85a808ef.wav,Bass_drum Snare_drum Tambourine 
85aaf061.wav,Fart Bass_drum Gunshot_or_gunfire 
85ab80ec.wav,Bass_drum Knock Gong 
85adb747.wav,Fart Tearing Squeak 
85b4b2d9.wav,Acoustic_guitar Cello Snare_drum 
85b713b4.wav,Hi-hat Cowbell Snare_drum 
85ba22f8.wav,Bark Tearing Writing 
85bca035.wav,Violin_or_fiddle Gong Cello 
85c92119.wav,Drawer_open_or_close Squeak Bark 
85cdbe0f.wav,Acoustic_guitar Fireworks Snare_drum 
85d270a6.wav,Bass_drum Gong Cello 
85d47a00.wav,Bass_drum Electric_piano Gong 
85dafd42.wav,Bark Trumpet Flute 
85e80ed6.wav,Clarinet Flute Violin_or_fiddle 
85e8d206.wav,Acoustic_guitar Glockenspiel Gong 
85f43a6a.wav,Trumpet Oboe Harmonica 
85f727f9.wav,Fireworks Drawer_open_or_close Gunshot_or_gunfire 
85f729aa.wav,Saxophone Clarinet Oboe 
85fbafa9.wav,Fart Gunshot_or_gunfire Snare_drum 
85fc8859.wav,Bus Bark Laughter 
85fe17f1.wav,Cello Double_bass Acoustic_guitar 
85ff9814.wav,Clarinet Flute Oboe 
860267d4.wav,Harmonica Meow Squeak 
8602dc17.wav,Clarinet Saxophone Cello 
86058332.wav,Keys_jangling Fart Tambourine 
860f058b.wav,Clarinet Flute Chime 
860f3710.wav,Hi-hat Shatter Snare_drum 
86175e99.wav,Acoustic_guitar Gong Microwave_oven 
86190b8f.wav,Squeak Telephone Acoustic_guitar 
861b3627.wav,Double_bass Cello Saxophone 
861e1670.wav,Saxophone Violin_or_fiddle Clarinet 
862ad8dc.wav,Trumpet Fireworks Knock 
862c34b0.wav,Snare_drum Tambourine Hi-hat 
862e52b9.wav,Bass_drum Electric_piano Gong 
862fee52.wav,Hi-hat Cowbell Snare_drum 
86305008.wav,Violin_or_fiddle Clarinet Flute 
863286c4.wav,Acoustic_guitar Electric_piano Gong 
8636e7f2.wav,Bass_drum Snare_drum Electric_piano 
86376a3c.wav,Clarinet Saxophone Flute 
8637b4fe.wav,Fireworks Trumpet Gong 
8639a0df.wav,Flute Saxophone Clarinet 
863b390d.wav,Clarinet Violin_or_fiddle Flute 
863ed231.wav,Electric_piano Acoustic_guitar Gong 
86503b54.wav,Clarinet Saxophone Acoustic_guitar 
8651223b.wav,Trumpet Oboe Harmonica 
86523900.wav,Clarinet Saxophone Cello 
866f3a01.wav,Gunshot_or_gunfire Shatter Fart 
86870a5e.wav,Bass_drum Electric_piano Gong 
868ce438.wav,Acoustic_guitar Clarinet Cello 
868eaf2e.wav,Cough Hi-hat Acoustic_guitar 
8691659b.wav,Harmonica Trumpet Laughter 
8691cc4f.wav,Bass_drum Electric_piano Saxophone 
86948bc5.wav,Clarinet Saxophone Flute 
86af2b6e.wav,Bass_drum Snare_drum Knock 
86b75e3b.wav,Acoustic_guitar Gong Electric_piano 
86bb2b5a.wav,Computer_keyboard Writing Applause 
86bd03d3.wav,Acoustic_guitar Glockenspiel Gong 
86c02a2f.wav,Shatter Keys_jangling Scissors 
86c07637.wav,Applause Computer_keyboard Fireworks 
86cb0e96.wav,Bass_drum Knock Tearing 
86dc4626.wav,Tearing Scissors Fart 
86dc4bc5.wav,Bass_drum Snare_drum Electric_piano 
86dc9d33.wav,Cello Clarinet Saxophone 
86dd79e9.wav,Clarinet Flute Violin_or_fiddle 
86e51726.wav,Double_bass Clarinet Saxophone 
86eb0891.wav,Fart Bass_drum Gunshot_or_gunfire 
86efe677.wav,Clarinet Saxophone Tearing 
86f3857d.wav,Hi-hat Cowbell Gong 
86f52d7b.wav,Bass_drum Snare_drum Electric_piano 
86f9bc67.wav,Knock Bass_drum Fireworks 
87010892.wav,Cough Laughter Squeak 
87041fe4.wav,Knock Bass_drum Fireworks 
8706e4e0.wav,Double_bass Gong Cello 
8708a3b1.wav,Clarinet Saxophone Flute 
870a15ad.wav,Violin_or_fiddle Cello Saxophone 
870b73b3.wav,Bass_drum Saxophone Electric_piano 
870d8912.wav,Shatter Applause Drawer_open_or_close 
871a4aef.wav,Saxophone Clarinet Flute 
871fd5ea.wav,Acoustic_guitar Gong Glockenspiel 
872be6c6.wav,Cello Acoustic_guitar Gong 
87490e51.wav,Chime Tambourine Keys_jangling 
87499ac4.wav,Knock Bass_drum Fireworks 
87503d8e.wav,Electric_piano Gong Violin_or_fiddle 
876169b6.wav,Double_bass Acoustic_guitar Cello 
876202c8.wav,Clarinet Saxophone Violin_or_fiddle 
87633d38.wav,Bass_drum Knock Tambourine 
876bf688.wav,Bass_drum Knock Writing 
876edcdb.wav,Clarinet Saxophone Flute 
87880c7f.wav,Flute Clarinet Chime 
878fb6f3.wav,Violin_or_fiddle Clarinet Cello 
87941ece.wav,Bass_drum Knock Cello 
879fd657.wav,Hi-hat Gong Cowbell 
87a528ae.wav,Hi-hat Cowbell Snare_drum 
87b624fe.wav,Hi-hat Cowbell Shatter 
87ba1412.wav,Acoustic_guitar Snare_drum Chime 
87c86907.wav,Bass_drum Electric_piano Gong 
87d0f5c2.wav,Flute Clarinet Saxophone 
87d8f82d.wav,Electric_piano Clarinet Chime 
87dd8739.wav,Bass_drum Knock Snare_drum 
87f4be1a.wav,Bark Meow Cough 
87f52da2.wav,Acoustic_guitar Electric_piano Gong 
87f7864f.wav,Double_bass Cello Acoustic_guitar 
87f97b54.wav,Cough Laughter Acoustic_guitar 
87fa93b9.wav,Double_bass Cello Acoustic_guitar 
87fdf308.wav,Fart Bass_drum Telephone 
8805556f.wav,Violin_or_fiddle Harmonica Squeak 
880bb433.wav,Flute Clarinet Saxophone 
8821b6b0.wav,Harmonica Laughter Cough 
8823bdac.wav,Cello Gong Violin_or_fiddle 
882892ad.wav,Clarinet Saxophone Acoustic_guitar 
883082c6.wav,Writing Bark Squeak 
8834a5f9.wav,Clarinet Saxophone Violin_or_fiddle 
884348aa.wav,Acoustic_guitar Glockenspiel Clarinet 
88477979.wav,Flute Clarinet Saxophone 
884b1cfa.wav,Gunshot_or_gunfire Fireworks Acoustic_guitar 
8855051b.wav,Fart Tearing Bass_drum 
885dd347.wav,Clarinet Flute Electric_piano 
88637187.wav,Bass_drum Electric_piano Snare_drum 
8864eb9d.wav,Acoustic_guitar Glockenspiel Gong 
886933c1.wav,Oboe Violin_or_fiddle Clarinet 
88709396.wav,Bass_drum Electric_piano Gong 
8873985e.wav,Flute Oboe Clarinet 
887abe35.wav,Clarinet Saxophone Acoustic_guitar 
88811aca.wav,Finger_snapping Cowbell Snare_drum 
888ee964.wav,Acoustic_guitar Gong Snare_drum 
888fc7f5.wav,Clarinet Saxophone Cello 
889ad1e7.wav,Writing Squeak Laughter 
889e311f.wav,Double_bass Cello Gong 
88a1093e.wav,Saxophone Flute Clarinet 
88aa85a4.wav,Cello Acoustic_guitar Clarinet 
88b8da56.wav,Double_bass Cello Acoustic_guitar 
88b93704.wav,Acoustic_guitar Gong Electric_piano 
88d0f494.wav,Double_bass Cello Gong 
88d8e3e7.wav,Snare_drum Drawer_open_or_close Fireworks 
88d9ec5f.wav,Clarinet Acoustic_guitar Saxophone 
88e6886a.wav,Clarinet Trumpet Harmonica 
88e748d7.wav,Cello Double_bass Gong 
88e9017f.wav,Bass_drum Electric_piano Gong 
88fa93e4.wav,Flute Saxophone Clarinet 
88fd30db.wav,Acoustic_guitar Electric_piano Cello 
89049760.wav,Acoustic_guitar Gong Glockenspiel 
8905cd48.wav,Snare_drum Fireworks Acoustic_guitar 
8907f907.wav,Keys_jangling Tambourine Chime 
89171d87.wav,Acoustic_guitar Clarinet Saxophone 
891af38f.wav,Gong Cello Trumpet 
89248704.wav,Oboe Saxophone Harmonica 
893c7f7b.wav,Clarinet Flute Saxophone 
895af0ba.wav,Clarinet Saxophone Acoustic_guitar 
895c68ee.wav,Double_bass Cello Gong 
895da9f4.wav,Bass_drum Gong Electric_piano 
895edd06.wav,Cowbell Violin_or_fiddle Flute 
8961de43.wav,Trumpet Cowbell Acoustic_guitar 
896e5a21.wav,Fireworks Bus Bark 
896ee186.wav,Acoustic_guitar Glockenspiel Gong 
897071cd.wav,Fireworks Shatter Tearing 
897317d0.wav,Acoustic_guitar Glockenspiel Gong 
89779518.wav,Acoustic_guitar Cello Electric_piano 
8977a6ca.wav,Squeak Fireworks Drawer_open_or_close 
897a1c21.wav,Trumpet Violin_or_fiddle Knock 
8989a18a.wav,Violin_or_fiddle Harmonica Clarinet 
89971a2c.wav,Hi-hat Gunshot_or_gunfire Tambourine 
8998d863.wav,Saxophone Clarinet Cello 
899b27fc.wav,Violin_or_fiddle Cello Clarinet 
89a93553.wav,Saxophone Violin_or_fiddle Trumpet 
89b36fe8.wav,Acoustic_guitar Gong Snare_drum 
89b76fbd.wav,Violin_or_fiddle Flute Cello 
89bf91c0.wav,Double_bass Cello Acoustic_guitar 
89db586a.wav,Knock Telephone Bass_drum 
89e23feb.wav,Hi-hat Cowbell Gong 
89f16e34.wav,Clarinet Saxophone Acoustic_guitar 
8a0f1c7b.wav,Fireworks Snare_drum Bass_drum 
8a0f47fe.wav,Shatter Tearing Hi-hat 
8a16d7ba.wav,Violin_or_fiddle Trumpet Clarinet 
8a16fd63.wav,Hi-hat Shatter Fireworks 
8a1795c0.wav,Flute Clarinet Saxophone 
8a18fb2a.wav,Bus Fireworks Acoustic_guitar 
8a23c5d3.wav,Gunshot_or_gunfire Bass_drum Fireworks 
8a24496e.wav,Hi-hat Gunshot_or_gunfire Shatter 
8a25df61.wav,Acoustic_guitar Glockenspiel Gong 
8a2793a4.wav,Finger_snapping Scissors Snare_drum 
8a340933.wav,Fart Bass_drum Gunshot_or_gunfire 
8a382bf3.wav,Bus Acoustic_guitar Fireworks 
8a3e131b.wav,Fart Bass_drum Tearing 
8a4865fe.wav,Clarinet Saxophone Flute 
8a54a88f.wav,Computer_keyboard Scissors Shatter 
8a5535d7.wav,Acoustic_guitar Glockenspiel Gong 
8a5fdff9.wav,Writing Squeak Scissors 
8a65cf0f.wav,Fart Tearing Fireworks 
8a67db0c.wav,Bass_drum Gong Electric_piano 
8a686d60.wav,Bass_drum Electric_piano Gong 
8a764cbf.wav,Keys_jangling Tearing Fart 
8a772083.wav,Clarinet Saxophone Gong 
8a775bde.wav,Clarinet Cello Saxophone 
8a790989.wav,Electric_piano Gong Saxophone 
8a82613e.wav,Bass_drum Electric_piano Snare_drum 
